법정동명,매출(만원),업소수,유동인구,직장인 평균소득(만원),상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,반경내_가게수,지하철유동인구수
동성로1가,896.7022800640542,7,3702.5410240059564,302.3275148710714,MA010120220809030915,오렌지,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711014800,2.71e+18,1,대지,14,3.0,대구광역시 중구 동성로1가 14-3,271000000000.0,대구광역시 중구 동성로,68,1.0,2.71e+24,,대구광역시 중구 동성로 68-1,700091,41912,,,,128.5960199,35.87290999,0,34054
동성로1가,871.0084305978896,7,3708.7057687695306,299.88960928996306,MA010120220809078193,가나안,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711014800,2.71e+18,1,대지,12,9.0,대구광역시 중구 동성로1가 12-9,271000000000.0,대구광역시 중구 동성로,70,9.0,2.71e+24,,대구광역시 중구 동성로 70-9,700091,41912,,1,,128.5963306,35.87298956,0,34054
동성로1가,880.7711075891899,7,3684.694157673656,312.9353802539375,MA010120220808949048,루루,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711014800,2.71e+18,1,대지,11,12.0,대구광역시 중구 동성로1가 11-12,271000000000.0,대구광역시 중구 동성로,70,7.0,2.71e+24,,대구광역시 중구 동성로 70-7,700091,41912,,,,128.5961868,35.87301732,0,34054
동성로1가,886.8330054219424,7,3702.8264383819314,301.1225746504386,MA010120220803265406,보니따,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711014800,2.71e+18,1,대지,14,3.0,대구광역시 중구 동성로1가 14-3,271000000000.0,대구광역시 중구 동성로,68,1.0,2.71e+24,,대구광역시 중구 동성로 68-1,700091,41912,,1,,128.5960199,35.87290999,0,34054
동성로1가,899.4303414509523,7,3680.915087266861,304.77600855974873,MA0101202301A0109306,에이치에뜨레,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711014800,2.71e+18,1,대지,15,,대구광역시 중구 동성로1가 15,271000000000.0,대구광역시 중구 동성로,66,,2.71e+24,,대구광역시 중구 동성로 66,700091,41912,,1,,128.5960742,35.8727655,0,34054
교동,891.2860304310109,36,6751.206904356205,316.1341555010712,MA010120220805508522,모아의상실,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,62,5.0,대구광역시 중구 교동 62-5,271000000000.0,대구광역시 중구 교동길,35,3.0,2.71e+24,,대구광역시 중구 교동길 35-3,700800,41910,,,,128.5964453,35.87351176,0,34054
교동,897.233231186901,36,6745.128925499376,322.80722635703796,MA010120220808804353,교동2층62호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,2,,128.5967978,35.87326665,0,34054
교동,898.661512012952,36,6735.181355542717,300.6237170205472,MA010120220808826105,교동61호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,,,128.5967978,35.87326665,0,34054
교동,892.870852745888,36,6732.454120925287,304.8948336169627,MA010120220808806663,교동53호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,1,,128.5967978,35.87326665,0,34054
교동,923.4626794768213,36,6730.93451384797,313.07843100630635,MA010120220808833807,교동52호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,,,128.5967978,35.87326665,0,34054
교동,908.6310789149285,36,6758.634673089057,320.0431354309214,MA010120220808833792,성민이네,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,,,128.5967978,35.87326665,0,34054
교동,898.443608660867,36,6734.759829399372,328.01377212342834,MA010120220808851927,연인들,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,16.0,대구광역시 중구 교동 67-16,271000000000.0,대구광역시 중구 동성로,70,17.0,2.71e+24,,대구광역시 중구 동성로 70-17,700801,41912,,,,128.5966737,35.87296082,0,34054
교동,908.1904125302175,36,6748.1691586137,322.14164014109735,MA010120220808833001,도깨비방망이,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,65,3.0,대구광역시 중구 교동 65-3,271000000000.0,대구광역시 중구 교동길,28,,2.71e+24,,대구광역시 중구 교동길 28,700801,41912,,1,,128.5960891,35.87327918,0,34054
교동,904.9605033235258,36,6744.566574783673,315.00489722051856,MA010120220808816276,교동43호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,,,128.5967978,35.87326665,0,34054
교동,900.482736691092,36,6753.656165597975,316.39789606086777,MA010120220808826072,101호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,64,2.0,대구광역시 중구 교동 64-2,271000000000.0,대구광역시 중구 교동길,31,,2.71e+24,,대구광역시 중구 교동길 31,700801,41910,,,,128.596301,35.87347642,0,34054
교동,893.135267518671,36,6742.929599994228,314.43346265417034,MA010120220808826200,로빼,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,61,12.0,대구광역시 중구 교동 61-12,271000000000.0,대구광역시 중구 교동길,39,,2.71e+24,,대구광역시 중구 교동길 39,700800,41910,,1,,128.5967659,35.87343806,0,34054
교동,885.3200115987634,36,6754.390584979315,306.14420467182066,MA010120220808826243,교동1층70호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,1,,128.5967978,35.87326665,0,34054
교동,889.7810956398052,36,6737.181456697513,319.5934545473975,MA010120220808826245,토토명품,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,1,,128.5967978,35.87326665,0,34054
교동,881.0981067196785,36,6749.629725384049,315.69303845995677,MA010120220808826250,대구양행,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,1,,128.5967978,35.87326665,0,34054
교동,895.2628937351317,36,6754.820073842729,339.106066523227,MA010120220808826256,교동시장2층3호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,,,128.5967978,35.87326665,0,34054
교동,908.6515609481264,36,6761.7526557670735,326.4361766738248,MA010120220808826257,교동2층29호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,2,,128.5967978,35.87326665,0,34054
교동,903.0858940413293,36,6729.76631338753,322.39516368705983,MA010120220808826129,교동56호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,,,128.5967978,35.87326665,0,34054
교동,894.4553398736742,36,6745.8195240342675,312.20406542913213,MA010120220808826151,밀라노,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,,,128.5967978,35.87326665,0,34054
교동,892.3845360291116,36,6750.3816396256325,327.2054036498878,MA010120220808826236,2층48호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,2,,128.5967978,35.87326665,0,34054
교동,899.4768317676418,36,6756.241563543398,319.9212575487904,MA010120220808826238,교동1층57호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,1,,128.5967978,35.87326665,0,34054
교동,876.244467308076,36,6757.036621786495,317.6491093350109,MA010120220808805433,교동시장1층37호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,1,,128.5967978,35.87326665,0,34054
교동,904.64893617095,36,6761.508048243149,310.0010347643146,MA010120220809030112,60호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,1,,128.5967978,35.87326665,0,34054
교동,895.7936141186746,36,6747.232579708684,320.8695959120979,MA010120220809030240,교동96호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,2,,128.5967978,35.87326665,0,34054
교동,895.6940364797065,36,6739.59628588424,313.768465946678,MA010120220809046537,미소아인터내쇼날)엠에스(M.S,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,18.0,대구광역시 중구 교동 67-18,271000000000.0,대구광역시 중구 동성로,70,13.0,2.71e+24,,대구광역시 중구 동성로 70-13,700801,41912,,,,128.5965296,35.87294351,0,34054
교동,892.3015845687373,36,6733.990584422037,319.8541774251694,MA010120220809030776,36상회,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,,,128.5967978,35.87326665,0,34054
교동,882.9309778790549,36,6724.822997472321,326.83705457927726,MA010120220809029512,마니,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,,,128.5967978,35.87326665,0,34054
교동,909.0881265364559,36,6722.825602281376,332.54484649451393,MA010120220809076383,동명산업,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,62,1.0,대구광역시 중구 교동 62-1,271000000000.0,대구광역시 중구 교동길,27,8.0,2.71e+24,,대구광역시 중구 교동길 27-8,700800,41910,,1,,128.5964243,35.87366509,0,34054
교동,891.3875097008441,36,6725.947866238994,333.78815461681035,MA010120220809063327,영희양품,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,1,,128.5967978,35.87326665,0,34054
교동,906.1677253410643,36,6737.237551482126,310.6752673164345,MA010120220809048121,동촌상회,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,,,128.5967978,35.87326665,0,34054
교동,896.7721918933712,36,6737.8912549007855,332.6427105611282,MA010120220809074880,옵션,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,57.0,대구광역시 중구 교동 67-57,271000000000.0,대구광역시 중구 동성로,70,11.0,2.71e+24,,대구광역시 중구 동성로 70-11,700801,41912,,,,128.5964521,35.87295291,0,34054
교동,883.090421136773,36,6731.868195735875,321.87872314330986,MA010120220809049311,엘피스,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,1,,128.5967978,35.87326665,0,34054
교동,915.0322095927366,36,6757.360932932393,300.1014171109333,MA010120220809068154,올리브,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,16.0,대구광역시 중구 교동 67-16,271000000000.0,대구광역시 중구 동성로,70,17.0,2.71e+24,,대구광역시 중구 동성로 70-17,700801,41912,,,,128.5966737,35.87296082,0,34054
교동,892.2762946975914,36,6744.3012638221235,319.8050479392704,MA010120220809019367,교동상가74호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,,,128.5967978,35.87326665,0,34054
교동,916.485373348649,36,6763.697327024416,309.5634431387225,MA010120220809018432,25호석이네,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,1,,128.5967978,35.87326665,0,34054
교동,901.5848881184227,36,6731.173665932218,313.9594041051774,MA010120220809021612,교동2층백화부55호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,2,,128.5967978,35.87326665,0,34054
교동,927.4523609644581,36,6745.965732786008,338.25126240605556,MA010120220809012746,위드,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,64,2.0,대구광역시 중구 교동 64-2,271000000000.0,대구광역시 중구 교동길,31,,2.71e+24,,대구광역시 중구 교동길 31,700801,41910,,,,128.596301,35.87347642,0,34054
교동,896.120656344828,36,6759.5578433677665,328.4904883791704,MA010120220810391026,소연양행,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,16.0,대구광역시 중구 교동 67-16,271000000000.0,대구광역시 중구 동성로,70,17.0,2.71e+24,,대구광역시 중구 동성로 70-17,700801,41912,,,,128.5966737,35.87296082,0,34054
교동,895.641314731276,36,6741.8910732379145,315.36391527295604,MA010120220811821237,교동사,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,58,2.0,대구광역시 중구 교동 58-2,271000000000.0,대구광역시 중구 교동1길,13,4.0,2.71e+24,,대구광역시 중구 교동1길 13-4,700800,41910,,,,128.5974328,35.87376824,0,34054
교동,893.75495232131,36,6755.0703972577785,300.3297136978366,MA010120220812437054,코스모스21호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,1.0,대구광역시 중구 교동 67-1,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,1,,128.5967978,35.87326665,0,34054
교동,899.631722984999,36,6739.446653329696,314.0953770678062,MA010120220813272893,르블랑,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,1,,128.5967978,35.87326665,0,34054
교동,892.4035984647036,36,6740.449144424603,315.4669627215357,MA010120220813399905,민애네,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,1,,128.5967978,35.87326665,0,34054
교동,922.0122617304881,36,6736.788026317833,323.7778397445179,MA010120220801837010,교동1층73호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,1,,128.5967978,35.87326665,0,34054
교동,899.9275923968559,36,6747.225331533716,327.2400857186129,MA010120220803874228,교동55호,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,67,12.0,대구광역시 중구 교동 67-12,271000000000.0,대구광역시 중구 교동길,40,,2.71e+24,교동시장,대구광역시 중구 교동길 40,700801,41912,,1,,128.5967978,35.87326665,0,34054
교동,894.4447755822372,36,6741.664454853443,326.05899962455544,MA0101202302A0014986,파인웨더,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012500,2.71e+18,1,대지,70,10.0,대구광역시 중구 교동 70-10,271000000000.0,대구광역시 중구 교동3길,26,,2.71e+24,,대구광역시 중구 교동3길 26,700801,41912,,,,128.5986126,35.87308637,0,34054
동산동,917.7365466608672,30,25066.02093035463,318.30720277040865,MA010120220805487834,동궁사,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711014000,2.71e+18,1,대지,564,,대구광역시 중구 동산동 564,271000000000.0,대구광역시 중구 달성로,18,,2.71e+24,베네시움,대구광역시 중구 달성로 18,700821,41931,,3,,128.5827302,35.86673803,0,11546
동산동,921.1230034388085,30,25078.039233714026,311.88248520981176,MA010120220807128009,감빛고을,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711014000,2.71e+18,1,대지,562,,대구광역시 중구 동산동 562,271000000000.0,대구광역시 중구 달성로,18,,2.71e+24,베네시움,대구광역시 중구 달성로 18,700738,41931,,1,,128.5827302,35.86673803,0,11546
동산동,905.4322291839015,30,25060.79366161958,320.4468268603457,MA010120220808804184,수산나콜레숀,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711014000,2.71e+18,1,대지,562,,대구광역시 중구 동산동 562,271000000000.0,대구광역시 중구 달성로,18,,2.71e+24,베네시움,대구광역시 중구 달성로 18,700738,41931,,,,128.5827302,35.86673803,0,11546
동산동,921.3595615673973,30,25062.435620286353,303.0878492216641,MA010120220808822384,대원사,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711014000,2.71e+18,1,대지,562,,대구광역시 중구 동산동 562,271000000000.0,대구광역시 중구 달성로,18,,2.71e+24,베네시움,대구광역시 중구 달성로 18,700738,41931,,,,128.5827302,35.86673803,0,11546
동산동,895.8264558520817,30,25061.321128335523,309.24590592407054,MA010120220808822657,남양상회,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711014000,2.71e+18,1,대지,562,,대구광역시 중구 동산동 562,271000000000.0,대구광역시 중구 달성로,18,,2.71e+24,베네시움,대구광역시 중구 달성로 18,700738,41931,,,,128.5827302,35.86673803,0,11546
동산동,903.5486587089109,30,25068.92312796649,309.8978392032867,MA010120220808931735,명동,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711014000,2.71e+18,1,대지,562,,대구광역시 중구 동산동 562,271000000000.0,대구광역시 중구 달성로,18,,2.71e+24,베네시움,대구광역시 중구 달성로 18,700738,41931,,3,,128.5827302,35.86673803,0,11546
동산동,890.3418894748617,30,25072.395954812102,339.5963361430316,MA010120220808822677,성진사,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711014000,2.71e+18,1,대지,564,,대구광역시 중구 동산동 564,271000000000.0,대구광역시 중구 달성로,18,,2.71e+24,베네시움,대구광역시 중구 달성로 18,700821,41931,,,,128.5827302,35.86673803,0,11546
동산동,893.9793957161692,30,25059.348537813916,332.6314545005593,MA010120220808822695,신화사,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711014000,2.71e+18,1,대지,564,,대구광역시 중구 동산동 564,271000000000.0,대구광역시 중구 달성로,18,,2.71e+24,베네시움,대구광역시 중구 달성로 18,700821,41931,,,,128.5827302,35.86673803,0,11546
동산동,901.3671804736471,30,25073.25961426192,327.40338105840226,MA010120220808822797,아롬사,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110575,성내2동,2711014000,2.71e+18,1,대지,564,,대구광역시 중구 동산동 564,271000000000.0,대구광역시 중구 달성로,18,,2.71e+24,베네시움,대구광역시 중구 달성로 18,700821,41931,,,,128.5827302,35.86673803,0,11546
