법정동명,매출(만원),업소수,유동인구,직장인 평균소득(만원),상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,반경내_가게수,지하철유동인구수
공평동,5596 ,9 ,31389 ,323 ,MA010120220810076223,마츠하나,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012200,2.71101E+18,1,대지,55,10,대구광역시 중구 공평동 55-10,2.71104E+11,대구광역시 중구 동성로2길,50,5,2.71101E+24,,대구광역시 중구 동성로2길 50-5,700150,41941,,,,128.5971478,35.86826258,1 ,34054 
공평동,5596 ,9 ,31389 ,323 ,MA010120220811501107,리리스토어,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012200,2.71101E+18,1,대지,107,1,대구광역시 중구 공평동 107-1,2.71103E+11,대구광역시 중구 공평로,77,,2.71101E+24,,대구광역시 중구 공평로 77,700150,41913,,2,,128.6004126,35.87095027,0 ,34054 
공평동,5596 ,9 ,31389 ,323 ,MA010120220813721505,어썸,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012200,2.71101E+18,1,대지,16,22,대구광역시 중구 공평동 16-22,2.71104E+11,대구광역시 중구 동성로6길,43,,2.71101E+24,,대구광역시 중구 동성로6길 43,700150,41938,,1,,128.5978053,35.86880911,1 ,34054 
공평동,5596 ,9 ,31389 ,323 ,MA010120220814175197,페이지투,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012200,2.71101E+18,1,대지,53,10,대구광역시 중구 공평동 53-10,2.71104E+11,대구광역시 중구 동성로2길,56,,2.71101E+24,,대구광역시 중구 동성로2길 56,700150,41941,,,,128.5969607,35.86840772,1 ,34054 
공평동,5596 ,9 ,31389 ,323 ,MA0101202305A0193399,빈티지원,대구점,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012200,2.71101E+18,1,대지,63,,대구광역시 중구 공평동 63,2.71104E+11,대구광역시 중구 동성로3길,62,,2.71101E+24,,대구광역시 중구 동성로3길 62,700150,41941,,4,,128.5981536,35.8680052,1 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220806337340,예삐,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,41,8,대구광역시 중구 동성로2가 41-8,2.71103E+11,대구광역시 중구 국채보상로,580,,2.71101E+24,대현프리몰,대구광역시 중구 국채보상로 580,700092,41909,,,,128.5951966,35.87091313,0 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220806353762,두낫디스터브가르텐점,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,162,,대구광역시 중구 동성로2가 162,2.71103E+11,대구광역시 중구 동성로,26,,2.71101E+24,법무사회관,대구광역시 중구 동성로 26,700092,41941,,,,128.595393,35.86903741,1 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220806689340,체인지,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,41,8,대구광역시 중구 동성로2가 41-8,2.71103E+11,대구광역시 중구 국채보상로,580,,2.71101E+24,대현프리몰,대구광역시 중구 국채보상로 580,700092,41909,,,,128.5951966,35.87091313,0 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220806830889,맨,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,41,8,대구광역시 중구 동성로2가 41-8,2.71103E+11,대구광역시 중구 국채보상로,580,,2.71101E+24,대현프리몰,대구광역시 중구 국채보상로 580,700092,41909,,,,128.5951966,35.87091313,0 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220807584396,인스타에이전시,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,90,1,대구광역시 중구 동성로2가 90-1,2.71102E+11,대구광역시 중구 중앙대로,412,21,2.71101E+24,,대구광역시 중구 중앙대로 412-21,700092,41937,,1,,128.5950125,35.8699947,1 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220808307072,메이릴리,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,5,1,대구광역시 중구 동성로2가 5-1,2.71103E+11,대구광역시 중구 동성로,58,2,2.71101E+24,,대구광역시 중구 동성로 58-2,700092,41913,,1,,128.5959139,35.87206327,0 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220808660784,짱구네,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,41,8,대구광역시 중구 동성로2가 41-8,2.71103E+11,대구광역시 중구 국채보상로,580,,2.71101E+24,대현프리몰,대구광역시 중구 국채보상로 580,700092,41909,,,,128.5951966,35.87091313,0 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220808825803,도로시,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,41,8,대구광역시 중구 동성로2가 41-8,2.71103E+11,대구광역시 중구 국채보상로,580,,2.71101E+24,대현프리몰,대구광역시 중구 국채보상로 580,700092,41909,,,,128.5951966,35.87091313,0 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220808827626,은니트,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,41,8,대구광역시 중구 동성로2가 41-8,2.71103E+11,대구광역시 중구 국채보상로,580,,2.71101E+24,대현프리몰,대구광역시 중구 국채보상로 580,700092,41909,,,,128.5951966,35.87091313,0 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220809093984,이랜드월드패션대구,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,127,2,대구광역시 중구 동성로2가 127-2,2.71103E+11,대구광역시 중구 동성로,15,1,2.71101E+24,,대구광역시 중구 동성로 15-1,700092,41937,,2,,128.5946352,35.86840122,1 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220809043786,도도,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,41,8,대구광역시 중구 동성로2가 41-8,2.71103E+11,대구광역시 중구 국채보상로,580,,2.71101E+24,대현프리몰,대구광역시 중구 국채보상로 580,700092,41909,,,,128.5951966,35.87091313,0 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220809040170,크리스탈,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,41,8,대구광역시 중구 동성로2가 41-8,2.71103E+11,대구광역시 중구 국채보상로,580,,2.71101E+24,대현프리몰,대구광역시 중구 국채보상로 580,700092,41909,,,,128.5951966,35.87091313,0 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220809061755,로엠,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,121,,대구광역시 중구 동성로2가 121,2.71103E+11,대구광역시 중구 동성로,19,,2.71101E+24,,대구광역시 중구 동성로 19,700092,41937,,,,128.5949146,35.86874234,1 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220809051162,사과나무,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,41,8,대구광역시 중구 동성로2가 41-8,2.71103E+11,대구광역시 중구 국채보상로,580,,2.71101E+24,대현프리몰,대구광역시 중구 국채보상로 580,700092,41909,,,,128.5951966,35.87091313,0 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220809056899,지프,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,41,8,대구광역시 중구 동성로2가 41-8,2.71103E+11,대구광역시 중구 국채보상로,580,,2.71101E+24,대현프리몰,대구광역시 중구 국채보상로 580,700092,41909,,,,128.5951966,35.87091313,0 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220809025105,n-세대,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,41,8,대구광역시 중구 동성로2가 41-8,2.71103E+11,대구광역시 중구 국채보상로,580,,2.71101E+24,대현프리몰,대구광역시 중구 국채보상로 580,700092,41909,,,,128.5951966,35.87091313,0 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220810324280,제시뉴욕,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,174,,대구광역시 중구 동성로2가 174,2.71103E+11,대구광역시 중구 동성로,30,,2.71101E+24,대구백화점건물,대구광역시 중구 동성로 30,700716,41938,,4,,128.5958048,35.86931478,1 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220810333409,홍콩,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,2,5,대구광역시 중구 동성로2가 2-5,2.71103E+11,대구광역시 중구 동성로,57,,2.71101E+24,,대구광역시 중구 동성로 57,700092,41909,,,,128.5955919,35.87194769,0 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220812481551,컨테이너,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,28,1,대구광역시 중구 동성로2가 28-1,2.71103E+11,대구광역시 중구 국채보상로,580,,2.71101E+24,대현프리몰,대구광역시 중구 국채보상로 580,700092,41909,,,,128.5951966,35.87091313,0 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220812856756,노모뉴,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,40,1,대구광역시 중구 동성로2가 40-1,2.71103E+11,대구광역시 중구 국채보상로,597,7,2.71101E+24,,대구광역시 중구 국채보상로 597-7,700092,41913,,,,128.5961293,35.87125101,0 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220812819976,티스토리,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,41,8,대구광역시 중구 동성로2가 41-8,2.71103E+11,대구광역시 중구 국채보상로,580,,2.71101E+24,대현프리몰,대구광역시 중구 국채보상로 580,700092,41909,,,,128.5951966,35.87091313,0 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220813425972,라메르,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,41,8,대구광역시 중구 동성로2가 41-8,2.71103E+11,대구광역시 중구 국채보상로,580,,2.71101E+24,대현프리몰,대구광역시 중구 국채보상로 580,700092,41909,,1,,128.5951966,35.87091313,0 ,34054 
동성로2가,5095 ,20 ,23717 ,301 ,MA010120220802672440,코디,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012300,2.71101E+18,1,대지,41,8,대구광역시 중구 동성로2가 41-8,2.71103E+11,대구광역시 중구 국채보상로,580,,2.71101E+24,대현프리몰,대구광역시 중구 국채보상로 580,700092,41909,,,,128.5951966,35.87091313,0 ,34054 
문화동,4172 ,1 ,19591 ,301 ,MA010120220803182181,블링블링,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110565,성내1동,2711012100,2.71101E+18,1,대지,11,3,대구광역시 중구 문화동 11-3,2.71104E+11,대구광역시 중구 국채보상로123길,11,,2.71101E+24,,대구광역시 중구 국채보상로123길 11,700160,41913,,,,128.5973479,35.87131706,0 ,34054 
삼덕동1가,3917 ,55 ,23695 ,319 ,MA010120220805480797,스텝21,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2.71101E+18,1,대지,28,29,대구광역시 중구 삼덕동1가 28-29,2.71104E+11,대구광역시 중구 동성로3길,36,,2.71101E+24,,대구광역시 중구 동성로3길 36,700411,41942,,,,128.5978464,35.86691613,1 ,5762 
삼덕동1가,3917 ,55 ,23695 ,319 ,MA010120220806516135,블론드마리,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2.71101E+18,1,대지,21,1,대구광역시 중구 삼덕동1가 21-1,2.71104E+11,대구광역시 중구 동성로3길,58,20,2.71101E+24,,대구광역시 중구 동성로3길 58-20,700411,41941,,,,128.5989922,35.86761346,1 ,5762 
삼덕동1가,3917 ,55 ,23695 ,319 ,MA010120220806706470,미닛뉴,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2.71101E+18,1,대지,11,4,대구광역시 중구 삼덕동1가 11-4,2.71104E+11,대구광역시 중구 동성로2길,21,4,2.71101E+24,,대구광역시 중구 동성로2길 21-4,700411,41942,,1,,128.596098,35.86706903,1 ,5762 
삼덕동1가,3917 ,55 ,23695 ,319 ,MA010120220806701105,레이,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2.71101E+18,1,대지,14,1,대구광역시 중구 삼덕동1가 14-1,2.71104E+11,대구광역시 중구 동성로2길,18,19,2.71101E+24,,대구광역시 중구 동성로2길 18-19,700411,41942,,,,128.5973575,35.86668422,1 ,5762 
삼덕동1가,3917 ,55 ,23695 ,319 ,MA010120220807291608,페이퍼드레스,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2.71101E+18,1,대지,5,11,대구광역시 중구 삼덕동1가 5-11,2.71104E+11,대구광역시 중구 동성로5길,31,,2.71101E+24,,대구광역시 중구 동성로5길 31,700411,41941,,1,,128.5962813,35.86788833,1 ,5762 
삼덕동1가,3917 ,55 ,23695 ,319 ,MA010120220807491439,멜로우,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2.71101E+18,1,대지,11,3,대구광역시 중구 삼덕동1가 11-3,2.71104E+11,대구광역시 중구 동성로2길,23,,2.71101E+24,,대구광역시 중구 동성로2길 23,700411,41942,,,,128.5962528,35.86704122,1 ,5762 
삼덕동1가,3917 ,55 ,23695 ,319 ,MA010120220807800359,원투,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2.71101E+18,1,대지,12,9,대구광역시 중구 삼덕동1가 12-9,2.71104E+11,대구광역시 중구 동성로2길,20,,2.71101E+24,,대구광역시 중구 동성로2길 20,700411,41942,,1,,128.5964283,35.86681502,1 ,5762 
삼덕동1가,3917 ,55 ,23695 ,319 ,MA010120220808804223,파파,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2.71101E+18,1,대지,52,6,대구광역시 중구 삼덕동1가 52-6,2.71104E+11,대구광역시 중구 동성로4길,20,,2.71101E+24,,대구광역시 중구 동성로4길 20,700411,41942,,,,128.5986232,35.86566844,1 ,5762 
삼덕동1가,3917 ,55 ,23695 ,319 ,MA010120220808827661,아이러브쌤,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2.71101E+18,1,대지,25,1,대구광역시 중구 삼덕동1가 25-1,2.71104E+11,대구광역시 중구 동성로5길,62,,2.71101E+24,,대구광역시 중구 동성로5길 62,700411,41942,,,,128.5978599,35.86724054,1 ,5762 
삼덕동1가,3917 ,55 ,23695 ,319 ,MA010120220809030805,"담소,파레트",,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2.71101E+18,1,대지,15,2,대구광역시 중구 삼덕동1가 15-2,2.71104E+11,대구광역시 중구 동성로2길,30,8,2.71101E+24,,대구광역시 중구 동성로2길 30-8,700411,41942,,,,128.5969287,35.86709195,1 ,5762 
삼덕동1가,3917 ,55 ,23695 ,319 ,MA010120220809031522,브러쉬,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2.71101E+18,1,대지,59,1,대구광역시 중구 삼덕동1가 59-1,2.71104E+11,대구광역시 중구 동성로5길,84,,2.71101E+24,,대구광역시 중구 동성로5길 84,700411,41942,,1,,128.5991311,35.86694579,1 ,5762 
삼덕동1가,3917 ,55 ,23695 ,319 ,MA010120220809044234,아뜰리에,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,27,대구광역시,27110,중구,27110545,삼덕동,2711010500,2.71101E+18,1,대지,36,1,대구광역시 중구 삼덕동1가 36-1,2.71104E+11,대구광역시 중구 동성로3길,12,14,2.71101E+24,,대구광역시 중구 동성로3길 12-14,700411,41942,,1,,128.5980251,35.86564438,1 ,5762 
